Category,Recognizer,NE,Type,File
Computer Scientists,stanza,2016,DATE,TimBerners-Lee_ComputerScientists_en.txt
Computer Scientists,stanza,"Turing Award "" for inventing the World Wide Web",WORK_OF_ART,TimBerners-Lee_ComputerScientists_en.txt
Computer Scientists,stanza,first,ORDINAL,TimBerners-Lee_ComputerScientists_en.txt
Computer Scientists,stanza,Time magazine 's,ORG,TimBerners-Lee_ComputerScientists_en.txt
Computer Scientists,stanza,100,CARDINAL,TimBerners-Lee_ComputerScientists_en.txt
Computer Scientists,stanza,the 20th century,DATE,TimBerners-Lee_ComputerScientists_en.txt
Computer Scientists,spacy,Samson Abramsky,ORG,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,spacy,12 March 1953,DATE,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,spacy,Professor of Computer Science at University College London,ORG,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,spacy,the Christopher Strachey,ORG,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,spacy,Wolfson College,ORG,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,spacy,Oxford,ORG,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,spacy,2000,DATE,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,spacy,2021,DATE,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,spacy,Abramsky,PERSON,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,spacy,quantum,ORG,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,stanza,Samson Abramsky  ,PERSON,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,stanza,12 March 1953,DATE,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,stanza,University College London,ORG,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,stanza,Christopher Strachey,PERSON,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,stanza,Wolfson College,ORG,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,stanza,Oxford,GPE,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,stanza,2000,DATE,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,stanza,2021,DATE,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,stanza,Abramsky,PERSON,SamsonAbramsky_ComputerScientists_en.txt
Computer Scientists,spacy,Luis von Ahn,PERSON,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,spacy,Spanish,NORP,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,spacy,19 August 1978,DATE,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,spacy,Guatemalan,NORP,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,spacy,the Computer Science Department,ORG,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,spacy,Carnegie Mellon University,ORG,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,spacy,Pittsburgh,GPE,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,spacy,Pennsylvania,GPE,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,spacy,one,CARDINAL,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,spacy,Google,ORG,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,spacy,2009,DATE,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,spacy,Duolingo,LOC,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,Luis von Ahn,PERSON,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,Spanish,LANGUAGE,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,19 August 1978,DATE,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,Guatemalan,NORP,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,the Computer Science Department,ORG,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,Carnegie Mellon University,ORG,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,Pittsburgh,GPE,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,Pennsylvania,GPE,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,one,CARDINAL,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,reCAPTCHA,ORG,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,Google,ORG,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,2009,DATE,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,stanza,Duolingo,ORG,LuisvonAhn_ComputerScientists_en.txt
Computer Scientists,spacy,Ingemar J. Cox,PERSON,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Director of Research,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,the Department of Computer Science at University College London,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,the Future Media Group,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Machine Learning,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,the University of Copenhagen,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Between 2003 and 2008,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,UCL,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Adastral Park Campus,FAC,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Royal Society Wolfson Fellowship,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,2002–2007,CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,University College London,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Ph.D.,WORK_OF_ART,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Oxford University,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,1984,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,1989,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,AT&T Bell Labs,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Murray Hill,GPE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,1989,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,NEC Research Institute,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Princeton,GPE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,New Jersey,GPE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,NEC,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,NECI,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,1999,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,the IEEE Signal Processing Society Best Paper Award,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Multidimensional Signal Processing Area,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,1997 to 1999,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,"Signafy, Inc.",ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,NEC,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Between 1996 and 1999,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,NEC,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,IBM,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Galaxy,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Hitachi,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,IBM,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,NEC,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Pioneer,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Sony,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,1999,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,NEC Research Institute,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,IEEE,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,IET,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,the British Computer Society,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,the Association for Computing Machinery,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,the UK Computing Research Committee,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,the IEE Proc,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Information Security,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Digital Watermarking,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,second,ORDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Digital Watermarking,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Steganography,PERSON,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,two,CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Autonomous Robots Vehicles,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Target Tracking,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,2019,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Cox,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,October 2020,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Google,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,78,CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,191,CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,"44,433",CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,49,CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,299,CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Ingemar J. Cox,PERSON,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,the Department of Computer Science,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,University College London,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,the Future Media Group,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,the Machine Learning department,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,the University of Copenhagen,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Between 2003 and 2008,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,UCL,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Adastral Park Campus,FAC,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Royal Society Wolfson Fellowship,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,2002–2007,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,B.Sc,WORK_OF_ART,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,University College London,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Oxford University,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,1984,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,1989,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,AT&T Bell Labs,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Murray Hill,GPE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,1989,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,  NEC Research Institute,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Princeton,GPE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,New Jersey,GPE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,NEC,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,NECI,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,1999,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,the IEEE Signal Processing Society Best Paper Award,WORK_OF_ART,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Image and Multidimensional Signal Processing Area,WORK_OF_ART,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,From 1997 to 1999,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,"Signafy , Inc.",ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,NEC,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Between 1996 and 1999,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,NEC,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,IBM,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Galaxy,PRODUCT,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Hitachi,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,IBM,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,NEC,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Pioneer,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Sony,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,1999,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,NEC Research Institute,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,IEEE,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,IET,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,the British Computer Society,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,the Association for Computing Machinery,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,the UK Computing Research Committee,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,the IEE Proc,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Information Security,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Digital Watermarking,WORK_OF_ART,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,second,ORDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Digital Watermarking and Steganography,WORK_OF_ART,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,two,CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Autonomous Robots Vehicles and Partitioning Data Sets,WORK_OF_ART,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Target Tracking,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,2019,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Cox,PERSON,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Tony Kent Strix,WORK_OF_ART,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,October 2020,DATE,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,Google,ORG,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,78,CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,i10,CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,191,CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,"44,433",CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,49,CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,stanza,299,CARDINAL,IngemarCox_ComputerScientists_en.txt
Computer Scientists,spacy,Jack Minker,PERSON,JackMinker_ComputerScientists_en.txt
Computer Scientists,spacy,4 July 1927,DATE,JackMinker_ComputerScientists_en.txt
Computer Scientists,spacy,9 April 2021,DATE,JackMinker_ComputerScientists_en.txt
Computer Scientists,spacy,the University of Maryland Department of Computer Science,ORG,JackMinker_ComputerScientists_en.txt
Computer Scientists,spacy,the College of Computer,ORG,JackMinker_ComputerScientists_en.txt
Computer Scientists,spacy,Mathematical,ORG,JackMinker_ComputerScientists_en.txt
Computer Scientists,spacy,Natural Sciences,ORG,JackMinker_ComputerScientists_en.txt
Computer Scientists,stanza,Jack Minker,PERSON,JackMinker_ComputerScientists_en.txt
Computer Scientists,stanza,4 July 1927,DATE,JackMinker_ComputerScientists_en.txt
Computer Scientists,stanza,9 April 2021,DATE,JackMinker_ComputerScientists_en.txt
Computer Scientists,stanza,the University of Maryland Department of Computer Science,ORG,JackMinker_ComputerScientists_en.txt
Computer Scientists,stanza,"the College of Computer , Mathematical , and Natural Sciences",ORG,JackMinker_ComputerScientists_en.txt
Computer Scientists,spacy,Yukihiro Matsumoto,PERSON,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,Matsumoto Yukihiro,PERSON,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,14 April 1965,DATE,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,Matz,GPE,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,Japanese,NORP,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,Ruby,GPE,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,Matz's,ORG,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,Ruby Interpreter,ORG,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,Ruby,GPE,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,Matz,PERSON,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,2011,DATE,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,Matsumoto,PERSON,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,Heroku,GPE,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,San Francisco,GPE,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,the Rakuten Institute of Technology,ORG,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,Rakuten Group,ORG,YukihiroMatsumoto_ComputerScientists_en.txt
Computer Scientists,spacy,VASILY,GPE,YukihiroMatsumoto_ComputerScientists_en.txt
